"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat","opt.proportion"
"2017-12-26","Chelsea","Brighton","Liverpool","Swansea","H","D",1.16,8.86,10.2776,0,0
"2017-12-26","Chelsea","Brighton","Liverpool","Swansea","D","D",7.51,8.86,66.5386,0,0.019
"2017-12-26","Chelsea","Brighton","Liverpool","Swansea","H","A",1.16,18.8,21.808,0,0.007
"2017-12-26","Chelsea","Brighton","Liverpool","Swansea","D","A",7.51,18.8,141.188,0,0.019
"2017-12-26","Chelsea","Brighton","ManchesterUnited","Burnley","D","H",7.51,1.25,9.3875,1,0
"2017-12-26","Chelsea","Brighton","ManchesterUnited","Burnley","A","H",19.72,1.25,24.65,0,0.007
"2017-12-26","Chelsea","Brighton","ManchesterUnited","Burnley","D","D",7.51,5.92,44.4592,0,0.014
"2017-12-26","Chelsea","Brighton","ManchesterUnited","Burnley","A","D",19.72,5.92,116.7424,0,0.019
"2017-12-26","Chelsea","Brighton","ManchesterUnited","Burnley","H","A",1.16,13.13,15.2308,0,0.001
"2017-12-26","Chelsea","Brighton","ManchesterUnited","Burnley","D","A",7.51,13.13,98.6063,0,0.019
"2017-12-26","Chelsea","Brighton","Tottenham","Southampton","D","H",7.51,1.33,9.9883,1,0
"2017-12-26","Chelsea","Brighton","Tottenham","Southampton","A","H",19.72,1.33,26.2276,0,0.01
"2017-12-26","Chelsea","Brighton","Tottenham","Southampton","D","D",7.51,5.27,39.5777,0,0.014
"2017-12-26","Chelsea","Brighton","Tottenham","Southampton","A","D",19.72,5.27,103.9244,0,0.019
"2017-12-26","Chelsea","Brighton","Tottenham","Southampton","H","A",1.16,9.43,10.9388,0,0
"2017-12-26","Chelsea","Brighton","Tottenham","Southampton","D","A",7.51,9.43,70.8193,0,0.019
"2017-12-26","Chelsea","Brighton","Watford","Leicester","D","H",7.51,2.62,19.6762,1,0.006
"2017-12-26","Chelsea","Brighton","Watford","Leicester","A","H",19.72,2.62,51.6664,0,0.014
"2017-12-26","Chelsea","Brighton","Watford","Leicester","D","D",7.51,3.38,25.3838,0,0.007
"2017-12-26","Chelsea","Brighton","Watford","Leicester","A","D",19.72,3.38,66.6536,0,0.019
"2017-12-26","Chelsea","Brighton","Watford","Leicester","D","A",7.51,2.72,20.4272,0,0.006
"2017-12-26","Chelsea","Brighton","Watford","Leicester","A","A",19.72,2.72,53.6384,0,0.014
"2017-12-26","Chelsea","Brighton","WestBrom","Everton","D","H",7.51,2.27,17.0477,1,0.003
"2017-12-26","Chelsea","Brighton","WestBrom","Everton","A","H",19.72,2.27,44.7644,0,0.014
"2017-12-26","Chelsea","Brighton","WestBrom","Everton","D","D",7.51,3.07,23.0557,0,0.007
"2017-12-26","Chelsea","Brighton","WestBrom","Everton","A","D",19.72,3.07,60.5404,0,0.019
"2017-12-26","Chelsea","Brighton","WestBrom","Everton","D","A",7.51,3.6,27.036,0,0.01
"2017-12-26","Chelsea","Brighton","WestBrom","Everton","A","A",19.72,3.6,70.992,0,0.019
"2017-12-26","Huddersfield","Stoke","Liverpool","Swansea","H","D",2.34,8.86,20.7324,0,0.006
"2017-12-26","Huddersfield","Stoke","Liverpool","Swansea","D","D",3.13,8.86,27.7318,0,0.01
"2017-12-26","Huddersfield","Stoke","Liverpool","Swansea","A","D",3.35,8.86,29.681,0,0.012
"2017-12-26","Huddersfield","Stoke","Liverpool","Swansea","H","A",2.34,18.8,43.992,0,0.014
"2017-12-26","Huddersfield","Stoke","Liverpool","Swansea","D","A",3.13,18.8,58.844,0,0.019
"2017-12-26","Huddersfield","Stoke","Liverpool","Swansea","A","A",3.35,18.8,62.98,0,0.019
"2017-12-26","Huddersfield","Stoke","ManchesterUnited","Burnley","H","D",2.34,5.92,13.8528,0,0.001
"2017-12-26","Huddersfield","Stoke","ManchesterUnited","Burnley","D","D",3.13,5.92,18.5296,0,0.004
"2017-12-26","Huddersfield","Stoke","ManchesterUnited","Burnley","A","D",3.35,5.92,19.832,0,0.006
"2017-12-26","Huddersfield","Stoke","ManchesterUnited","Burnley","H","A",2.34,13.13,30.7242,0,0.012
"2017-12-26","Huddersfield","Stoke","ManchesterUnited","Burnley","D","A",3.13,13.13,41.0969,0,0.014
"2017-12-26","Huddersfield","Stoke","ManchesterUnited","Burnley","A","A",3.35,13.13,43.9855,0,0.014
"2017-12-26","Huddersfield","Stoke","Tottenham","Southampton","H","D",2.34,5.27,12.3318,0,0
"2017-12-26","Huddersfield","Stoke","Tottenham","Southampton","D","D",3.13,5.27,16.4951,0,0.003
"2017-12-26","Huddersfield","Stoke","Tottenham","Southampton","A","D",3.35,5.27,17.6545,0,0.003
"2017-12-26","Huddersfield","Stoke","Tottenham","Southampton","H","A",2.34,9.43,22.0662,0,0.007
"2017-12-26","Huddersfield","Stoke","Tottenham","Southampton","D","A",3.13,9.43,29.5159,0,0.012
"2017-12-26","Huddersfield","Stoke","Tottenham","Southampton","A","A",3.35,9.43,31.5905,0,0.012
"2017-12-26","Huddersfield","Stoke","Watford","Leicester","D","H",3.13,2.62,8.2006,1,0
"2017-12-26","Huddersfield","Stoke","Watford","Leicester","A","H",3.35,2.62,8.777,0,0
"2017-12-26","Huddersfield","Stoke","Watford","Leicester","D","D",3.13,3.38,10.5794,0,0
"2017-12-26","Huddersfield","Stoke","Watford","Leicester","A","D",3.35,3.38,11.323,0,0
"2017-12-26","Huddersfield","Stoke","Watford","Leicester","D","A",3.13,2.72,8.5136,0,0
"2017-12-26","Huddersfield","Stoke","Watford","Leicester","A","A",3.35,2.72,9.112,0,0
"2017-12-26","Huddersfield","Stoke","WestBrom","Everton","D","D",3.13,3.07,9.6091,0,0
"2017-12-26","Huddersfield","Stoke","WestBrom","Everton","A","D",3.35,3.07,10.2845,0,0
"2017-12-26","Huddersfield","Stoke","WestBrom","Everton","H","A",2.34,3.6,8.424,0,0
"2017-12-26","Huddersfield","Stoke","WestBrom","Everton","D","A",3.13,3.6,11.268,0,0
"2017-12-26","Huddersfield","Stoke","WestBrom","Everton","A","A",3.35,3.6,12.06,0,0
"2017-12-26","Liverpool","Swansea","ManchesterUnited","Burnley","D","H",8.86,1.25,11.075,1,0
"2017-12-26","Liverpool","Swansea","ManchesterUnited","Burnley","A","H",18.8,1.25,23.5,0,0.007
"2017-12-26","Liverpool","Swansea","ManchesterUnited","Burnley","D","D",8.86,5.92,52.4512,0,0.014
"2017-12-26","Liverpool","Swansea","ManchesterUnited","Burnley","A","D",18.8,5.92,111.296,0,0.019
"2017-12-26","Liverpool","Swansea","ManchesterUnited","Burnley","H","A",1.14,13.13,14.9682,0,0.001
"2017-12-26","Liverpool","Swansea","ManchesterUnited","Burnley","D","A",8.86,13.13,116.3318,0,0.019
"2017-12-26","Liverpool","Swansea","Tottenham","Southampton","D","H",8.86,1.33,11.7838,1,0
"2017-12-26","Liverpool","Swansea","Tottenham","Southampton","A","H",18.8,1.33,25.004,0,0.007
"2017-12-26","Liverpool","Swansea","Tottenham","Southampton","D","D",8.86,5.27,46.6922,0,0.014
"2017-12-26","Liverpool","Swansea","Tottenham","Southampton","A","D",18.8,5.27,99.076,0,0.019
"2017-12-26","Liverpool","Swansea","Tottenham","Southampton","H","A",1.14,9.43,10.7502,0,0
"2017-12-26","Liverpool","Swansea","Tottenham","Southampton","D","A",8.86,9.43,83.5498,0,0.019
"2017-12-26","Liverpool","Swansea","Watford","Leicester","D","H",8.86,2.62,23.2132,1,0.007
"2017-12-26","Liverpool","Swansea","Watford","Leicester","A","H",18.8,2.62,49.256,0,0.014
"2017-12-26","Liverpool","Swansea","Watford","Leicester","D","D",8.86,3.38,29.9468,0,0.012
"2017-12-26","Liverpool","Swansea","Watford","Leicester","A","D",18.8,3.38,63.544,0,0.019
"2017-12-26","Liverpool","Swansea","Watford","Leicester","D","A",8.86,2.72,24.0992,0,0.007
"2017-12-26","Liverpool","Swansea","Watford","Leicester","A","A",18.8,2.72,51.136,0,0.014
"2017-12-26","Liverpool","Swansea","WestBrom","Everton","D","H",8.86,2.27,20.1122,1,0.006
"2017-12-26","Liverpool","Swansea","WestBrom","Everton","A","H",18.8,2.27,42.676,0,0.014
"2017-12-26","Liverpool","Swansea","WestBrom","Everton","D","D",8.86,3.07,27.2002,0,0.01
"2017-12-26","Liverpool","Swansea","WestBrom","Everton","A","D",18.8,3.07,57.716,0,0.019
"2017-12-26","Liverpool","Swansea","WestBrom","Everton","D","A",8.86,3.6,31.896,0,0.012
"2017-12-26","Liverpool","Swansea","WestBrom","Everton","A","A",18.8,3.6,67.68,0,0.019
"2017-12-26","ManchesterUnited","Burnley","Tottenham","Southampton","A","H",13.13,1.33,17.4629,0,0.003
"2017-12-26","ManchesterUnited","Burnley","Tottenham","Southampton","D","D",5.92,5.27,31.1984,0,0.012
"2017-12-26","ManchesterUnited","Burnley","Tottenham","Southampton","A","D",13.13,5.27,69.1951,0,0.019
"2017-12-26","ManchesterUnited","Burnley","Tottenham","Southampton","H","A",1.25,9.43,11.7875,0,0
"2017-12-26","ManchesterUnited","Burnley","Tottenham","Southampton","D","A",5.92,9.43,55.8256,0,0.019
"2017-12-26","ManchesterUnited","Burnley","Tottenham","Southampton","A","A",13.13,9.43,123.8159,0,0.019
"2017-12-26","ManchesterUnited","Burnley","Watford","Leicester","D","H",5.92,2.62,15.5104,1,0.002
"2017-12-26","ManchesterUnited","Burnley","Watford","Leicester","A","H",13.13,2.62,34.4006,0,0.012
"2017-12-26","ManchesterUnited","Burnley","Watford","Leicester","D","D",5.92,3.38,20.0096,0,0.006
"2017-12-26","ManchesterUnited","Burnley","Watford","Leicester","A","D",13.13,3.38,44.3794,0,0.014
"2017-12-26","ManchesterUnited","Burnley","Watford","Leicester","D","A",5.92,2.72,16.1024,0,0.002
"2017-12-26","ManchesterUnited","Burnley","Watford","Leicester","A","A",13.13,2.72,35.7136,0,0.012
"2017-12-26","ManchesterUnited","Burnley","WestBrom","Everton","D","H",5.92,2.27,13.4384,1,0
"2017-12-26","ManchesterUnited","Burnley","WestBrom","Everton","A","H",13.13,2.27,29.8051,0,0.012
"2017-12-26","ManchesterUnited","Burnley","WestBrom","Everton","D","D",5.92,3.07,18.1744,0,0.004
"2017-12-26","ManchesterUnited","Burnley","WestBrom","Everton","A","D",13.13,3.07,40.3091,0,0.014
"2017-12-26","ManchesterUnited","Burnley","WestBrom","Everton","D","A",5.92,3.6,21.312,0,0.006
"2017-12-26","ManchesterUnited","Burnley","WestBrom","Everton","A","A",13.13,3.6,47.268,0,0.014
"2017-12-26","Tottenham","Southampton","Watford","Leicester","D","H",5.27,2.62,13.8074,1,0
"2017-12-26","Tottenham","Southampton","Watford","Leicester","A","H",9.43,2.62,24.7066,0,0.007
"2017-12-26","Tottenham","Southampton","Watford","Leicester","D","D",5.27,3.38,17.8126,0,0.004
"2017-12-26","Tottenham","Southampton","Watford","Leicester","A","D",9.43,3.38,31.8734,0,0.012
"2017-12-26","Tottenham","Southampton","Watford","Leicester","D","A",5.27,2.72,14.3344,0,0.001
"2017-12-26","Tottenham","Southampton","Watford","Leicester","A","A",9.43,2.72,25.6496,0,0.007
"2017-12-26","Tottenham","Southampton","WestBrom","Everton","D","H",5.27,2.27,11.9629,1,0
"2017-12-26","Tottenham","Southampton","WestBrom","Everton","A","H",9.43,2.27,21.4061,0,0.006
"2017-12-26","Tottenham","Southampton","WestBrom","Everton","D","D",5.27,3.07,16.1789,0,0.002
"2017-12-26","Tottenham","Southampton","WestBrom","Everton","A","D",9.43,3.07,28.9501,0,0.01
"2017-12-26","Tottenham","Southampton","WestBrom","Everton","D","A",5.27,3.6,18.972,0,0.004
"2017-12-26","Tottenham","Southampton","WestBrom","Everton","A","A",9.43,3.6,33.948,0,0.012
"2017-12-26","Watford","Leicester","WestBrom","Everton","D","D",3.38,3.07,10.3766,0,0
"2017-12-26","Watford","Leicester","WestBrom","Everton","A","D",2.72,3.07,8.3504,0,0
"2017-12-26","Watford","Leicester","WestBrom","Everton","H","A",2.62,3.6,9.432,0,0
"2017-12-26","Watford","Leicester","WestBrom","Everton","D","A",3.38,3.6,12.168,0,0
"2017-12-26","Watford","Leicester","WestBrom","Everton","A","A",2.72,3.6,9.792,0,0
"2017-12-30","Bournemouth","Everton","Chelsea","Stoke","H","D",2.38,8.72,20.7536,0,0.006
"2017-12-30","Bournemouth","Everton","Chelsea","Stoke","D","D",3.14,8.72,27.3808,0,0.01
"2017-12-30","Bournemouth","Everton","Chelsea","Stoke","A","D",3.27,8.72,28.5144,0,0.01
"2017-12-30","Bournemouth","Everton","Chelsea","Stoke","H","A",2.38,18.97,45.1486,0,0.014
"2017-12-30","Bournemouth","Everton","Chelsea","Stoke","D","A",3.14,18.97,59.5658,0,0.019
"2017-12-30","Bournemouth","Everton","Chelsea","Stoke","A","A",3.27,18.97,62.0319,0,0.019
"2017-12-30","Bournemouth","Everton","Huddersfield","Burnley","D","D",3.14,2.95,9.263,0,0
"2017-12-30","Bournemouth","Everton","Huddersfield","Burnley","A","D",3.27,2.95,9.6465,0,0
"2017-12-30","Bournemouth","Everton","Huddersfield","Burnley","H","A",2.38,3.47,8.2586,0,0
"2017-12-30","Bournemouth","Everton","Huddersfield","Burnley","D","A",3.14,3.47,10.8958,0,0
"2017-12-30","Bournemouth","Everton","Huddersfield","Burnley","A","A",3.27,3.47,11.3469,0,0
"2017-12-30","Bournemouth","Everton","Liverpool","Leicester","H","D",2.38,6.53,15.5414,0,0.002
"2017-12-30","Bournemouth","Everton","Liverpool","Leicester","D","D",3.14,6.53,20.5042,0,0.006
"2017-12-30","Bournemouth","Everton","Liverpool","Leicester","A","D",3.27,6.53,21.3531,0,0.006
"2017-12-30","Bournemouth","Everton","Liverpool","Leicester","H","A",2.38,10.12,24.0856,0,0.007
"2017-12-30","Bournemouth","Everton","Liverpool","Leicester","D","A",3.14,10.12,31.7768,0,0.012
"2017-12-30","Bournemouth","Everton","Liverpool","Leicester","A","A",3.27,10.12,33.0924,0,0.012
"2017-12-30","Bournemouth","Everton","ManchesterUnited","Southampton","H","D",2.38,5.15,12.257,0,0
"2017-12-30","Bournemouth","Everton","ManchesterUnited","Southampton","D","D",3.14,5.15,16.171,0,0.002
"2017-12-30","Bournemouth","Everton","ManchesterUnited","Southampton","A","D",3.27,5.15,16.8405,0,0.003
"2017-12-30","Bournemouth","Everton","ManchesterUnited","Southampton","H","A",2.38,9.49,22.5862,0,0.007
"2017-12-30","Bournemouth","Everton","ManchesterUnited","Southampton","D","A",3.14,9.49,29.7986,0,0.012
"2017-12-30","Bournemouth","Everton","ManchesterUnited","Southampton","A","A",3.27,9.49,31.0323,0,0.012
"2017-12-30","Bournemouth","Everton","Newcastle","Brighton","D","D",3.14,3.19,10.0166,0,0
"2017-12-30","Bournemouth","Everton","Newcastle","Brighton","A","D",3.27,3.19,10.4313,0,0
"2017-12-30","Bournemouth","Everton","Newcastle","Brighton","H","A",2.38,3.92,9.3296,0,0
"2017-12-30","Bournemouth","Everton","Newcastle","Brighton","D","A",3.14,3.92,12.3088,0,0
"2017-12-30","Bournemouth","Everton","Newcastle","Brighton","A","A",3.27,3.92,12.8184,0,0
"2017-12-30","Bournemouth","Everton","Watford","Swansea","H","D",2.38,3.51,8.3538,0,0
"2017-12-30","Bournemouth","Everton","Watford","Swansea","D","D",3.14,3.51,11.0214,0,0
"2017-12-30","Bournemouth","Everton","Watford","Swansea","A","D",3.27,3.51,11.4777,0,0
"2017-12-30","Bournemouth","Everton","Watford","Swansea","H","A",2.38,4.98,11.8524,0,0
"2017-12-30","Bournemouth","Everton","Watford","Swansea","D","A",3.14,4.98,15.6372,0,0.002
"2017-12-30","Bournemouth","Everton","Watford","Swansea","A","A",3.27,4.98,16.2846,0,0.003
"2017-12-30","Chelsea","Stoke","Huddersfield","Burnley","D","H",8.72,2.39,20.8408,0,0.006
"2017-12-30","Chelsea","Stoke","Huddersfield","Burnley","A","H",18.97,2.39,45.3383,0,0.014
"2017-12-30","Chelsea","Stoke","Huddersfield","Burnley","D","D",8.72,2.95,25.724,0,0.007
"2017-12-30","Chelsea","Stoke","Huddersfield","Burnley","A","D",18.97,2.95,55.9615,0,0.019
"2017-12-30","Chelsea","Stoke","Huddersfield","Burnley","D","A",8.72,3.47,30.2584,0,0.012
"2017-12-30","Chelsea","Stoke","Huddersfield","Burnley","A","A",18.97,3.47,65.8259,0,0.019
"2017-12-30","Chelsea","Stoke","Liverpool","Leicester","D","H",8.72,1.26,10.9872,0,0
"2017-12-30","Chelsea","Stoke","Liverpool","Leicester","A","H",18.97,1.26,23.9022,0,0.007
"2017-12-30","Chelsea","Stoke","Liverpool","Leicester","D","D",8.72,6.53,56.9416,0,0.019
"2017-12-30","Chelsea","Stoke","Liverpool","Leicester","A","D",18.97,6.53,123.8741,0,0.019
"2017-12-30","Chelsea","Stoke","Liverpool","Leicester","H","A",1.14,10.12,11.5368,0,0
"2017-12-30","Chelsea","Stoke","Liverpool","Leicester","D","A",8.72,10.12,88.2464,0,0.019
"2017-12-30","Chelsea","Stoke","ManchesterUnited","Southampton","D","H",8.72,1.35,11.772,0,0
"2017-12-30","Chelsea","Stoke","ManchesterUnited","Southampton","A","H",18.97,1.35,25.6095,0,0.007
"2017-12-30","Chelsea","Stoke","ManchesterUnited","Southampton","D","D",8.72,5.15,44.908,0,0.014
"2017-12-30","Chelsea","Stoke","ManchesterUnited","Southampton","A","D",18.97,5.15,97.6955,0,0.019
"2017-12-30","Chelsea","Stoke","ManchesterUnited","Southampton","H","A",1.14,9.49,10.8186,0,0
"2017-12-30","Chelsea","Stoke","ManchesterUnited","Southampton","D","A",8.72,9.49,82.7528,0,0.019
"2017-12-30","Chelsea","Stoke","Newcastle","Brighton","D","H",8.72,2.1,18.312,0,0.004
"2017-12-30","Chelsea","Stoke","Newcastle","Brighton","A","H",18.97,2.1,39.837,0,0.014
"2017-12-30","Chelsea","Stoke","Newcastle","Brighton","D","D",8.72,3.19,27.8168,0,0.01
"2017-12-30","Chelsea","Stoke","Newcastle","Brighton","A","D",18.97,3.19,60.5143,0,0.019
"2017-12-30","Chelsea","Stoke","Newcastle","Brighton","D","A",8.72,3.92,34.1824,0,0.012
"2017-12-30","Chelsea","Stoke","Newcastle","Brighton","A","A",18.97,3.92,74.3624,0,0.019
"2017-12-30","Chelsea","Stoke","Watford","Swansea","D","H",8.72,1.79,15.6088,0,0.002
"2017-12-30","Chelsea","Stoke","Watford","Swansea","A","H",18.97,1.79,33.9563,0,0.012
"2017-12-30","Chelsea","Stoke","Watford","Swansea","D","D",8.72,3.51,30.6072,0,0.012
"2017-12-30","Chelsea","Stoke","Watford","Swansea","A","D",18.97,3.51,66.5847,0,0.019
"2017-12-30","Chelsea","Stoke","Watford","Swansea","D","A",8.72,4.98,43.4256,0,0.014
"2017-12-30","Chelsea","Stoke","Watford","Swansea","A","A",18.97,4.98,94.4706,0,0.019
"2017-12-30","Huddersfield","Burnley","Liverpool","Leicester","H","D",2.39,6.53,15.6067,0,0.002
"2017-12-30","Huddersfield","Burnley","Liverpool","Leicester","D","D",2.95,6.53,19.2635,0,0.005
"2017-12-30","Huddersfield","Burnley","Liverpool","Leicester","A","D",3.47,6.53,22.6591,0,0.007
"2017-12-30","Huddersfield","Burnley","Liverpool","Leicester","H","A",2.39,10.12,24.1868,0,0.007
"2017-12-30","Huddersfield","Burnley","Liverpool","Leicester","D","A",2.95,10.12,29.854,0,0.012
"2017-12-30","Huddersfield","Burnley","Liverpool","Leicester","A","A",3.47,10.12,35.1164,0,0.012
"2017-12-30","Huddersfield","Burnley","ManchesterUnited","Southampton","H","D",2.39,5.15,12.3085,0,0
"2017-12-30","Huddersfield","Burnley","ManchesterUnited","Southampton","D","D",2.95,5.15,15.1925,0,0.001
"2017-12-30","Huddersfield","Burnley","ManchesterUnited","Southampton","A","D",3.47,5.15,17.8705,0,0.004
"2017-12-30","Huddersfield","Burnley","ManchesterUnited","Southampton","H","A",2.39,9.49,22.6811,0,0.007
"2017-12-30","Huddersfield","Burnley","ManchesterUnited","Southampton","D","A",2.95,9.49,27.9955,0,0.01
"2017-12-30","Huddersfield","Burnley","ManchesterUnited","Southampton","A","A",3.47,9.49,32.9303,0,0.012
"2017-12-30","Huddersfield","Burnley","Newcastle","Brighton","D","D",2.95,3.19,9.4105,0,0
"2017-12-30","Huddersfield","Burnley","Newcastle","Brighton","A","D",3.47,3.19,11.0693,0,0
"2017-12-30","Huddersfield","Burnley","Newcastle","Brighton","H","A",2.39,3.92,9.3688,0,0
"2017-12-30","Huddersfield","Burnley","Newcastle","Brighton","D","A",2.95,3.92,11.564,0,0
"2017-12-30","Huddersfield","Burnley","Newcastle","Brighton","A","A",3.47,3.92,13.6024,0,0
"2017-12-30","Huddersfield","Burnley","Watford","Swansea","H","D",2.39,3.51,8.3889,0,0
"2017-12-30","Huddersfield","Burnley","Watford","Swansea","D","D",2.95,3.51,10.3545,0,0
"2017-12-30","Huddersfield","Burnley","Watford","Swansea","A","D",3.47,3.51,12.1797,0,0
"2017-12-30","Huddersfield","Burnley","Watford","Swansea","H","A",2.39,4.98,11.9022,0,0
"2017-12-30","Huddersfield","Burnley","Watford","Swansea","D","A",2.95,4.98,14.691,0,0.001
"2017-12-30","Huddersfield","Burnley","Watford","Swansea","A","A",3.47,4.98,17.2806,0,0.003
"2017-12-30","Liverpool","Leicester","ManchesterUnited","Southampton","D","H",6.53,1.35,8.8155,0,0
"2017-12-30","Liverpool","Leicester","ManchesterUnited","Southampton","A","H",10.12,1.35,13.662,0,0
"2017-12-30","Liverpool","Leicester","ManchesterUnited","Southampton","D","D",6.53,5.15,33.6295,0,0.012
"2017-12-30","Liverpool","Leicester","ManchesterUnited","Southampton","A","D",10.12,5.15,52.118,0,0.014
"2017-12-30","Liverpool","Leicester","ManchesterUnited","Southampton","H","A",1.26,9.49,11.9574,0,0
"2017-12-30","Liverpool","Leicester","ManchesterUnited","Southampton","D","A",6.53,9.49,61.9697,0,0.019
"2017-12-30","Liverpool","Leicester","ManchesterUnited","Southampton","A","A",10.12,9.49,96.0388,0,0.019
"2017-12-30","Liverpool","Leicester","Newcastle","Brighton","D","H",6.53,2.1,13.713,0,0
"2017-12-30","Liverpool","Leicester","Newcastle","Brighton","A","H",10.12,2.1,21.252,0,0.006
"2017-12-30","Liverpool","Leicester","Newcastle","Brighton","D","D",6.53,3.19,20.8307,0,0.006
"2017-12-30","Liverpool","Leicester","Newcastle","Brighton","A","D",10.12,3.19,32.2828,0,0.012
"2017-12-30","Liverpool","Leicester","Newcastle","Brighton","D","A",6.53,3.92,25.5976,0,0.007
"2017-12-30","Liverpool","Leicester","Newcastle","Brighton","A","A",10.12,3.92,39.6704,0,0.014
"2017-12-30","Liverpool","Leicester","Watford","Swansea","D","H",6.53,1.79,11.6887,0,0
"2017-12-30","Liverpool","Leicester","Watford","Swansea","A","H",10.12,1.79,18.1148,0,0.004
"2017-12-30","Liverpool","Leicester","Watford","Swansea","D","D",6.53,3.51,22.9203,0,0.007
"2017-12-30","Liverpool","Leicester","Watford","Swansea","A","D",10.12,3.51,35.5212,0,0.012
"2017-12-30","Liverpool","Leicester","Watford","Swansea","D","A",6.53,4.98,32.5194,0,0.012
"2017-12-30","Liverpool","Leicester","Watford","Swansea","A","A",10.12,4.98,50.3976,0,0.014
